Name,Naics Code Description,NAICS Code,Address,City,County,State,Zip Code,"Excess Food Estimate, Low (tons per year)","Excess Food Estimate, High (tons per year)",UniqueID,Longitude,Latitude,AvgExcessFoodWaste
Toscanini's Ice Cream Co Inc,Limited-Service Restaurants,722513,159 1st St,Cambridge,Middlesex,MA,2142,5.3157885,5.3157885,RFS322428,-71.078124969265,42.365982615917,5.3157885
Toscano's Italian Kitchen,Limited-Service Restaurants,722513,740 Main St,Winchester,Middlesex,MA,1890,20.2972935,27,RFS428378,-71.138958695789,42.457686824475,23.64864675
Tostado Sandwich Bar,Limited-Service Restaurants,722513,300 Centre St,Jamaica Plain,Suffolk,MA,2130,13.429482,22.048,RFS366075,-71.102933414844,42.32286225874,17.738741
Totto Ramen,Full-Service Restaurants,722511,169 Brighton Ave,Allston,Suffolk,MA,2134,2.3874345,11.872,RFS92303,-71.132924134415,42.353209787477,7.12971725
Toutwel Restaurant Inc,Full-Service Restaurants,722511,643 River St,Mattapan,Suffolk,MA,2126,17.458,21,RFS236916,-71.099378857315,42.265070327333,19.229
Town House Pizza,Limited-Service Restaurants,722513,20 Broadway Ste 4,Norwood,Norfolk,MA,2062,20.6607555,30,RFS337194,-71.19871863269,42.193334039889,25.33037775
Town Marketconvenience & Deli,Limited-Service Restaurants,722513,59 N Washington St,North Attleboro,Bristol,MA,2760,3.4209285,3.4209285,RFS411841,-71.33226237753,41.98360718033,3.4209285
Town Pizza,Limited-Service Restaurants,722513,361 Washington St,Braintree,Norfolk,MA,2184,1.4395095,10.5,RFS379975,-71.003955622339,42.220340191574,5.96975475
Town Restaurant,Full-Service Restaurants,722511,4 E Chestnut St,Nantucket,Nantucket,MA,2554,2.1209595,13.568,RFS183734,-70.099166163149,41.284607759185,7.84447975
Town Square Diner Inc,Full-Service Restaurants,722511,164 Nahatan St,Norwood,Norfolk,MA,2062,5.775,5.775,RFS90086,-71.199766228482,42.194340794702,5.775
Town Talk Mediterranean,Full-Service Restaurants,722511,4 Franklin Ave APT B,North Attleboro,Bristol,MA,2760,6.300261,11.872,RFS183765,-71.330488617423,41.990038224245,9.0861305
"Town Village Cafe, LLC",Full-Service Restaurants,722511,462 Main St,Wilbraham,Hampden,MA,1095,1.840509,7.5,RFS201334,-72.431261062587,42.122416429406,4.6702545
Towne Donut Shop,Full-Service Restaurants,722511,864 State Rd,North Dartmouth,Bristol,MA,2747,5.080482,13.568,RFS268603,-71.0367817124,41.639046919104,9.324241
Towne Landing Inc,Full-Service Restaurants,722511,195 John Wise Ave,Essex,Essex,MA,1929,24.75,59.36,RFS106850,-70.799491015714,42.651187712492,42.055
Townies Sports Bar,Full-Service Restaurants,722511,1618 N Main St,Palmer,Hampden,MA,1069,1.4395095,11.872,RFS88720,-72.342612238092,42.162875347181,6.65575475
Townsman Restaurant,Full-Service Restaurants,722511,17 Lakeview St,Arlington,Middlesex,MA,2476,12.4038915,16.96,RFS92771,-71.157804389863,42.411608995394,14.68194575
Traditiona Sigon Restaurant,Full-Service Restaurants,722511,281 Belmont Ave,Springfield,Hampden,MA,1108,,,RFS147828,-72.567319109362,42.087952359314,
"Trail Side Ice Cream Palor, LLC",Limited-Service Restaurants,722513,7 Bridge St,Chelmsford,Middlesex,MA,1824,1.4395095,10.5,RFS423376,-71.354862633079,42.598214535409,5.96975475
Trails End Cafe,Full-Service Restaurants,722511,97 Lowell Rd,Concord,Middlesex,MA,1742,14.6591445,22.048,RFS280804,-71.351667182923,42.463118019379,18.35357225
"Tran, Luan",Full-Service Restaurants,722511,182 Bowdoin St,Dorchester,Suffolk,MA,2122,5.7042315,13.568,RFS100288,-71.06946787491,42.304500323872,9.63611575
Trastefully Done Restaurant & Catering,Caterers,722320,400 Blue Hill Dr,Westwood,Norfolk,MA,2090,12.39645,20.352,RFS14678,-71.151941520284,42.212702369179,16.374225
Trata,Full-Service Restaurants,722511,49 Mount Auburn St,Cambridge,Middlesex,MA,2138,14.6591445,22.048,RFS205963,-71.116544260008,42.371300631098,18.35357225
Trattoria Bar 89 Central,Full-Service Restaurants,722511,89 Main St,Milford,Worcester,MA,1757,1.38,1.696,RFS270767,-71.518208563701,42.142208212961,1.538
Tre Amici,Full-Service Restaurants,722511,529 King St,Littleton,Middlesex,MA,1460,3.0499425,13.568,RFS216083,-71.470734259845,42.547501810677,8.30897125
Treat America Food Service Incorporated,Mobile Food Services,722330,2000 Crown Colony Dr,Quincy,Norfolk,MA,2169,0.720885,0.720885,RFS24785,-71.019559001003,42.235472236941,0.720885
"Tremont Market Cafe, LLC",Full-Service Restaurants,722511,203 S Union St,Lawrence,Essex,MA,1843,1.4395095,11.872,RFS112938,-71.153478817642,42.696723561677,6.65575475
Trend Pure Asian Cuisine,Full-Service Restaurants,722511,724 Water St,Framingham,Middlesex,MA,1701,2.161467,11.872,RFS249848,-71.430540263851,42.33000274854,7.0167335
Trendware Incorporated,Limited-Service Restaurants,722513,16 Riverside Ave,Danvers,Essex,MA,1923,4.701972,16.5,RFS322798,-70.929609173546,42.561873634574,10.600986
"Tres Gatos, LLC",Full-Service Restaurants,722511,470 Centre St,Jamaica Plain,Suffolk,MA,2130,5.683062,5.683062,RFS202570,-71.111802020154,42.319182605401,5.683062
Tresca Restaurant Group LLC,Full-Service Restaurants,722511,233 Hanover St,Boston,Suffolk,MA,2113,3.0388545,15.264,RFS129787,-71.055136698029,42.363061104063,9.15142725
Tri City Wings & Grill,Limited-Service Restaurants,722513,197 North St,Newton,Middlesex,MA,2460,1.052997,1.5,RFS336350,-71.218557441669,42.365200750309,1.2764985
Trio Cafe,Full-Service Restaurants,722511,12 Temple St,Whitman,Plymouth,MA,2382,12.9687195,22.048,RFS53738,-70.93745456711,42.080280247377,17.50835975
Trio Cafe Boston,Full-Service Restaurants,722511,33 Fish Pier St E,Boston,Suffolk,MA,2210,15.9473985,20.352,RFS165917,-71.039167161042,42.348281728523,18.14969925
"Trio Mexican Grill, LLC",Full-Service Restaurants,722511,74 Market St,Lynn,Essex,MA,1901,1.4395095,10.5,RFS251971,-70.949359681849,42.463250745897,5.96975475
Trio Mlp Corp,Full-Service Restaurants,722511,21 Edinboro St,Boston,Suffolk,MA,2111,13.289496,16.96,RFS116382,-71.059865577125,42.352328253688,15.124748
Triple Eatery,Full-Service Restaurants,722511,77 Cummins Hwy,Roslindale,Suffolk,MA,2131,2.1415185,2.1415185,RFS255499,-71.125483482113,42.284676394343,2.1415185
"Triple Sushi, Inc.",Full-Service Restaurants,722511,199 Boston Rd,North Billerica,Middlesex,MA,1862,9.66,11.872,RFS108150,-71.288604430828,42.581278841305,10.766
Triple T Cafe Inc,Full-Service Restaurants,722511,14 Broad St,Danvers,Essex,MA,1923,10.4946435,10.4946435,RFS71776,-70.923233250385,42.548966499918,10.4946435
Tripoli Bakery and Pizza North Andover,Limited-Service Restaurants,722513,542 Turnpike St,North Andover,Essex,MA,1845,19.3059075,27,RFS407253,-71.116214261761,42.666314252139,23.15295375
Tropical Blendz Corp,Full-Service Restaurants,722511,114 Morningside St,Leominster,Worcester,MA,1453,7.651116,13.568,RFS48157,-71.752501759394,42.562559435372,10.609558
Tropical Cafe,Full-Service Restaurants,722511,85 Hollis St,Framingham,Middlesex,MA,1702,18.6708885,32.224,RFS266949,-71.417502433255,42.275075292332,25.44744425
Tropical Cafe,"Cafeterias, Grill Buffets, and Buffets",722514,133 Lafayette Sq,Haverhill,Essex,MA,1832,2.190903,13.568,RFS449151,-71.090152999641,42.778136674836,7.8794515
Tropical Restaurant Inc,Full-Service Restaurants,722511,429 Lynnway,Lynn,Essex,MA,1905,3.992835,16.96,RFS193732,-70.953461611528,42.456485189908,10.4764175
Tropical Smoothie Cafe,Full-Service Restaurants,722511,29 Alden Rd,Fairhaven,Bristol,MA,2719,9.000387,9.000387,RFS150010,-70.884998676631,41.643100681587,9.000387
Tropical Taste,Full-Service Restaurants,722511,12 Nobadeer Farm Rd,Nantucket,Nantucket,MA,2554,15.18,40.255842,RFS53664,-70.060775224646,41.264401090331,27.717921
Trosnesbles LLC,Full-Service Restaurants,722511,385 Main St,Woburn,Middlesex,MA,1801,5.8659645,10.5,RFS180827,-71.151663215253,42.480105310727,8.18298225
True Blue Menu LLC,Full-Service Restaurants,722511,6 Wiley Pl,Wakefield,Middlesex,MA,1880,11.960553,15.264,RFS227581,-71.05832623656,42.502958966599,13.6122765
True Flavors LLC,Limited-Service Restaurants,722513,88 High St,Mansfield,Bristol,MA,2048,9.900429,16.5,RFS439950,-71.221617063208,42.02791154502,13.2002145
True North Ale Company LLC,Full-Service Restaurants,722511,116 County Rd,Ipswich,Essex,MA,1938,28.958853,28.958853,RFS50096,-70.837231829799,42.67002177699,28.958853
"True North Coffee Cafe, Inc.",Full-Service Restaurants,722511,204 Cambridge St,Burlington,Middlesex,MA,1803,3.4267695,15.264,RFS113367,-71.201645374204,42.511806672853,9.34538475
True Salon and Color Cafe,Full-Service Restaurants,722511,1291 Worcester Rd,Framingham,Middlesex,MA,1701,10.1486385,15.264,RFS63165,-71.451257999428,42.29746358015,12.70631925
"Trunourish, LLC",Full-Service Restaurants,722511,211 East St,Sharon,Norfolk,MA,2067,8.2643055,13.568,RFS117861,-71.161995366498,42.118458218069,10.91615275
Trustees of Boston College,Caterers,722320,20 Glen St,Dover,Norfolk,MA,2030,5.52,6.784,RFS7733,-71.320621401024,42.237364088901,6.152
TS Enterprises,Full-Service Restaurants,722511,48 Blue Hill Ave,Roxbury,Suffolk,MA,2119,1.7473335,1.7473335,RFS204289,-71.076167754595,42.323477566268,1.7473335
Tsai E Sarn,Full-Service Restaurants,722511,1377 Massachusetts Ave,Arlington,Middlesex,MA,2476,10.1486385,15.264,RFS70562,-71.185202920282,42.424675083662,12.70631925
Tsangs Village Cafe,Full-Service Restaurants,722511,644 Washington St,Hanover,Plymouth,MA,2339,17.956686,30.528,RFS237062,-70.825910154715,42.12420285794,24.242343
Tsika,Limited-Service Restaurants,722513,257 Main St,Wareham,Plymouth,MA,2571,4.5479775,22.048,RFS357041,-70.716455959933,41.759145622613,13.29798875
Tsukuda LLC,Full-Service Restaurants,722511,372 Chandler St,Worcester,Worcester,MA,1602,9.5639115,16.96,RFS178010,-71.830059329409,42.26294966888,13.26195575
"Ttn Thai Foods, Inc.",Full-Service Restaurants,722511,400 Franklin Village Dr,Franklin,Norfolk,MA,2038,2.51592,10.176,RFS184415,-71.422456514875,42.090442173474,6.34596
Tu Mejor Compania Catering Inc,Caterers,722320,117 Kendall Ave,Framingham,Middlesex,MA,1702,5.6381325,8.48,RFS2289,-71.393410918438,42.27111270218,7.05906625
Tu Metapan Restaurant Inc,Full-Service Restaurants,722511,295 Bennington St,Boston,Suffolk,MA,2128,3.71646,16.96,RFS151915,-71.027868928633,42.378957040869,10.33823
Tube Ice LLC,Limited-Service Restaurants,722513,40 Island Rd,Lynnfield,Essex,MA,1940,11.7980445,16.5,RFS385488,-71.02651331597,42.527276996659,14.14902225
"Tuckers Restaurant, Inc.",Full-Service Restaurants,722511,61 Janis Rd,Westfield,Hampden,MA,1085,16.0620405,30.528,RFS230649,-72.800992193679,42.106420459986,23.29502025
Tufts Univ,Full-Service Restaurants,722511,230 Fenway,Boston,Suffolk,MA,2115,1.4395095,11.872,RFS127920,-71.097206105129,42.338755180027,6.65575475
Tugboats Restaurant,Full-Service Restaurants,722511,21 Arlington St,West Yarmouth,Barnstable,MA,2673,1.4395095,11.872,RFS116298,-70.273035316753,41.649558895775,6.65575475
Tumble Beans,Full-Service Restaurants,722511,114d Main St,Medway,Norfolk,MA,2053,14.4625305,23.744,RFS49013,-71.415489695929,42.150377450506,19.10326525
Tumi Cevichi Bar Resturante,Full-Service Restaurants,722511,592 Main St,Hyannis,Barnstable,MA,2601,2.644686,25.44,RFS226421,-70.290235560081,41.649591667831,14.042343
"Tung Lung Garden, Inc.",Full-Service Restaurants,722511,374 Pearl St,Braintree,Norfolk,MA,2184,6.198225,10.176,RFS178436,-70.990811437903,42.202773692611,8.1871125
"Tung's Taste, Inc.",Full-Service Restaurants,722511,242 S Main St,Middleton,Essex,MA,1949,3.0451245,12,RFS133635,-70.997091584478,42.576947080788,7.52256225
Turnpike Cafe,Full-Service Restaurants,722511,1 Bolivar CT,Canton,Norfolk,MA,2021,1.311189,8.48,RFS26272,-71.132035963135,42.150786406957,4.8955945
Turtle Cove Bar and Grille,Limited-Service Restaurants,722513,165 Pleasant St,Marblehead,Essex,MA,1945,2.1956385,12,RFS325297,-70.858844846448,42.500240673214,7.09781925
"Tuscan Brands, LLC",Full-Service Restaurants,722511,64 Seaport Blvd,Boston,Suffolk,MA,2210,1.38,1.696,RFS236255,-71.043576183697,42.350916567394,1.538
Tuscan Pizza Company,Limited-Service Restaurants,722513,32 Holton St,Woburn,Middlesex,MA,1801,0.6819615,1.5,RFS371763,-71.132549446853,42.477527022591,1.09098075
Tuscan Tavern,Full-Service Restaurants,722511,28 Merrifield Ave,Watertown,Middlesex,MA,2472,2.9651325,11.872,RFS147011,-71.15639306448,42.370231568796,7.41856625
Tuscany Tavern,Full-Service Restaurants,722511,294 Court St,Plymouth,Plymouth,MA,2360,9.975933,16.96,RFS151706,-70.683135733053,41.972445827127,13.4679665
Tuttabella Pizzeria Incorporated,Limited-Service Restaurants,722513,3 E Grove St,Middleboro,Plymouth,MA,2346,11.9711295,18,RFS365693,-70.916795036535,41.885813636081,14.98556475
Tutti Fruitti Frozen Yogurt,Limited-Service Restaurants,722513,385 Southbridge St,Auburn,Worcester,MA,1501,2.121636,10.5,RFS383381,-71.83709449918,42.203573040627,6.310818
Tutti Frutti,Limited-Service Restaurants,722513,117 Gold Star Blvd,Worcester,Worcester,MA,1606,2.2441155,12,RFS299946,-71.803291778196,42.290940477918,7.12205775
"Tutti, L.L.C.",Limited-Service Restaurants,722513,1363 Main St FL 1,Walpole,Norfolk,MA,2081,3.3105105,3.3105105,RFS312051,-71.261674690593,42.133738991388,3.3105105
Tweedos Variety & Pizza Inc,Limited-Service Restaurants,722513,3 Dunn Rd,Ashburnham,Worcester,MA,1430,2.494,4.785,RFS365688,-71.969223883193,42.667536180746,3.6395
Tween The Tides LLC,Full-Service Restaurants,722511,43 Race Point Rd Ste D,Provincetown,Barnstable,MA,2657,8.28,10.176,RFS193936,-70.190401994387,42.060336460582,9.228
Twin Tiger Sports LLC,Full-Service Restaurants,722511,100 Parker St,Watertown,Middlesex,MA,2472,1.4716185,10.176,RFS28326,-71.177002623472,42.366142927154,5.82380925
Twins Rendezvous Rstrnt,Full-Service Restaurants,722511,16 Scenic Dr,Westminster,Worcester,MA,1473,11.4766905,20.352,RFS86689,-71.932164338034,42.555853765116,15.91434525
Twins-Catering LLC,Caterers,722320,24 Linden St 1,North Easton,Bristol,MA,2356,4.5001935,8.48,RFS9860,-71.10522457529,42.072844052189,6.49009675
Twist and Shake,Limited-Service Restaurants,722513,482 Shirley St,Winthrop,Suffolk,MA,2152,7.6172745,7.6172745,RFS398479,-70.970931330997,42.372576794305,7.6172745
Two Brothers and A Sister Inc,Full-Service Restaurants,722511,11 N Water St,Edgartown,Dukes,MA,2539,3.043161,13.568,RFS41758,-70.512300609558,41.389734182928,8.3055805
Two Brothers Food Enterprises Inc,Full-Service Restaurants,722511,114 Cambridge St,Burlington,Middlesex,MA,1803,13.531518,20.352,RFS48037,-71.193951792384,42.498616122036,16.941759
"Two Buoys Lobster, LLC",Full-Service Restaurants,722511,41 Mason Ave,North Billerica,Middlesex,MA,1862,9.021012,13.568,RFS188093,-71.285774118894,42.593963064808,11.294506
"Two Feet Sports, LLC",Full-Service Restaurants,722511,33 Intrepid Cir APT 206,Marblehead,Essex,MA,1945,1.4395095,11.872,RFS165936,-70.854362421998,42.509687434294,6.65575475
Two Guys Pizzeria,Limited-Service Restaurants,722513,477 Page Blvd,Springfield,Hampden,MA,1104,2.475,2.475,RFS397823,-72.562109020534,42.138694923077,2.475
Two Pounds Inc,Full-Service Restaurants,722511,31 India St FL 1,Boston,Suffolk,MA,2110,4.3021935,4.3021935,RFS158488,-71.052724929749,42.358179179888,4.3021935
Two Rivers Burrito Co,Full-Service Restaurants,722511,36 Elm St,Westfield,Hampden,MA,1085,1.5104595,1.5104595,RFS174778,-72.748994233084,42.121569711837,1.5104595
Two Sisters LLC,Limited-Service Restaurants,722513,123 Branscomb St,New Bedford,Bristol,MA,2745,7.200303,12,RFS304490,-70.927547944193,41.679856951823,9.6001515
Twofive Restaurant Inc,Full-Service Restaurants,722511,50 Starlight Ln,Eastham,Barnstable,MA,2642,12.42,15.264,RFS208212,-69.979538645602,41.8432622089,13.842
Ty Restaurant Group Inc,Full-Service Restaurants,722511,991 Bennington St,Boston,Suffolk,MA,2128,31.8948135,40.704,RFS282731,-71.008690326459,42.385921010853,36.29940675
Tyngsboro Sports Concessions Inc,Full-Service Restaurants,722511,1223 Pawtucket Blvd # 94,Lowell,Middlesex,MA,1854,6.765759,10.176,RFS57691,-71.375693612473,42.643552180596,8.4708795
"Typical Sicilian Pasta Bucket, Inc.",Full-Service Restaurants,722511,497 Belmont Ave,Springfield,Hampden,MA,1108,6.9722565,6.9722565,RFS207233,-72.559760072377,42.086563044319,6.9722565
"Tzouaras, Gregorios",Limited-Service Restaurants,722513,27 Leonard St Ste 29,Belmont,Middlesex,MA,2478,3.52737,7.5,RFS359653,-71.175595659394,42.396898069167,5.513685
U Burger,Limited-Service Restaurants,722513,1022 Commonwealth Ave,Boston,Suffolk,MA,2215,14.6184555,18.656,RFS288593,-71.12178211405,42.351675010432,16.63722775
U.s Pizza Festivals LLC,Limited-Service Restaurants,722513,161 Salem St,Boston,Suffolk,MA,2113,1.4395095,10.5,RFS323658,-71.055065175902,42.36571216835,5.96975475
"Ua Dollar Meals Restaurant, LLC",Full-Service Restaurants,722511,263 Court St,Brockton,Plymouth,MA,2302,7.980753,13.568,RFS142069,-71.009938886005,42.086606811608,10.7743765
"Uc New England, LLC",Limited-Service Restaurants,722513,683 Tremont St,Boston,Suffolk,MA,2118,1.5834555,12,RFS422331,-71.076297599563,42.341564147158,6.79172775
Ugi's Pizza LLC,Limited-Service Restaurants,722513,69 Heath St,Jamaica Plain,Suffolk,MA,2130,7.482,9,RFS422660,-71.100187994836,42.326473647131,8.241
Ugly Mug Diner,Full-Service Restaurants,722511,122 Washington St,Salem,Essex,MA,1970,1.887897,10.176,RFS57228,-70.895727101336,42.520921970654,6.0319485
Ukusa Corp,Full-Service Restaurants,722511,226 Hanover St,Boston,Suffolk,MA,2113,46.513269,46.513269,RFS126376,-71.05526473065,42.363125970059,46.513269
Ultimate Perk,Limited-Service Restaurants,722513,9 Marion Ave,Andover,Essex,MA,1810,0.7631745,1.5,RFS441117,-71.147193486671,42.647829677366,1.13158725
Ultimate Perk,Limited-Service Restaurants,722513,921 Salem St Ste 1,Groveland,Essex,MA,1834,9.6529455,13.5,RFS443696,-71.022174887763,42.73892695811,11.57647275
Ultimate Pizza and Wings,Limited-Service Restaurants,722513,251 Cambridge St,Cambridge,Middlesex,MA,2141,16.9143975,22.5,RFS355586,-71.080277803467,42.371133557495,19.70719875
Uluru Australian Cafe LLC,Full-Service Restaurants,722511,23 Harrington Rd,Westminster,Worcester,MA,1473,7.651116,13.568,RFS127720,-71.922799742639,42.519912228469,10.609558
Umana Restaurant Group Corp,Full-Service Restaurants,722511,411 Ferry St,Everett,Middlesex,MA,2149,1.4395095,11.872,RFS188811,-71.049310460048,42.417158721719,6.65575475
Ume Asian Bistro,Full-Service Restaurants,722511,732 Bliss Rd,Longmeadow,Hampden,MA,1106,2.081145,13.568,RFS251019,-72.55388216353,42.0563662379,7.8245725
Umesh R Bhuju DBA Zumis E,Limited-Service Restaurants,722513,40 Market St,Ipswich,Essex,MA,1938,13.516866,23.744,RFS385504,-70.838687144953,42.679265904673,18.630433
Umi Japanese Steak House,Full-Service Restaurants,722511,1168 Boston Rd,Springfield,Hampden,MA,1119,1.755864,10.176,RFS50891,-72.505474762858,42.139613960241,5.965932
Umuja LLC,Full-Service Restaurants,722511,265 Harvard St,Malden,Middlesex,MA,2148,1.335675,8.48,RFS142647,-71.049882146085,42.426287605195,4.9078375
